mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52365787,23,23101,2021,02,0,0,8686
52365787,23,23101,2021,02,0,1,5546
52365787,23,23101,2021,02,0,2,6806
52365787,23,23101,2021,02,1,0,19751
52365787,23,23101,2021,02,1,1,6916
52365787,23,23101,2021,02,1,2,12237
52365787,23,23101,2021,02,2,0,15799
52365787,23,23101,2021,02,2,1,6427
52365787,23,23101,2021,02,2,2,10297
52365788,23,23101,2021,02,0,0,3386
52365788,23,23101,2021,02,0,1,1015
52365788,23,23101,2021,02,0,2,1598
52365788,23,23101,2021,02,1,0,1052
52365788,23,23101,2021,02,1,1,840
52365788,23,23101,2021,02,1,2,842
52365788,23,23101,2021,02,2,0,1885
52365788,23,23101,2021,02,2,1,902
52365788,23,23101,2021,02,2,2,1112
52365794,23,23101,2021,02,0,0,11616
52365794,23,23101,2021,02,0,1,11161
52365794,23,23101,2021,02,0,2,11448
52365794,23,23101,2021,02,1,0,12217
52365794,23,23101,2021,02,1,1,11307
52365794,23,23101,2021,02,1,2,11750
52365794,23,23101,2021,02,2,0,12002
52365794,23,23101,2021,02,2,1,11255
52365794,23,23101,2021,02,2,2,11642
52365795,23,23101,2021,02,0,0,12853
52365795,23,23101,2021,02,0,1,16138
52365795,23,23101,2021,02,0,2,14659
52365795,23,23101,2021,02,1,0,10897
52365795,23,23101,2021,02,1,1,15656
52365795,23,23101,2021,02,1,2,13571
52365795,23,23101,2021,02,2,0,11595
52365795,23,23101,2021,02,2,1,15828
52365795,23,23101,2021,02,2,2,13960
52365796,23,23101,2021,02,0,0,15115
52365796,23,23101,2021,02,0,1,15941
52365796,23,23101,2021,02,0,2,15659
52365796,23,23101,2021,02,1,0,15092
52365796,23,23101,2021,02,1,1,16083
52365796,23,23101,2021,02,1,2,15682
52365796,23,23101,2021,02,2,0,15100
52365796,23,23101,2021,02,2,1,16033
52365796,23,23101,2021,02,2,2,15674
52365797,23,23101,2021,02,0,0,18845
52365797,23,23101,2021,02,0,1,18315
52365797,23,23101,2021,02,0,2,18560
