mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52365787,23,23101,2021,05,0,0,8234
52365787,23,23101,2021,05,0,1,5004
52365787,23,23101,2021,05,0,2,6304
52365787,23,23101,2021,05,1,0,24317
52365787,23,23101,2021,05,1,1,7058
52365787,23,23101,2021,05,1,2,13991
52365787,23,23101,2021,05,2,0,17572
52365787,23,23101,2021,05,2,1,6197
52365787,23,23101,2021,05,2,2,10767
52365788,23,23101,2021,05,0,0,3095
52365788,23,23101,2021,05,0,1,955
52365788,23,23101,2021,05,0,2,1492
52365788,23,23101,2021,05,1,0,1252
52365788,23,23101,2021,05,1,1,703
52365788,23,23101,2021,05,1,2,821
52365788,23,23101,2021,05,2,0,2025
52365788,23,23101,2021,05,2,1,809
52365788,23,23101,2021,05,2,2,1102
52365794,23,23101,2021,05,0,0,11557
52365794,23,23101,2021,05,0,1,11849
52365794,23,23101,2021,05,0,2,11665
52365794,23,23101,2021,05,1,0,12150
52365794,23,23101,2021,05,1,1,12168
52365794,23,23101,2021,05,1,2,12301
52365794,23,23101,2021,05,2,0,11901
52365794,23,23101,2021,05,2,1,12034
52365794,23,23101,2021,05,2,2,12034
52365795,23,23101,2021,05,0,0,12620
52365795,23,23101,2021,05,0,1,15844
52365795,23,23101,2021,05,0,2,14629
52365795,23,23101,2021,05,1,0,10124
52365795,23,23101,2021,05,1,1,15364
52365795,23,23101,2021,05,1,2,13138
52365795,23,23101,2021,05,2,0,11171
52365795,23,23101,2021,05,2,1,15565
52365795,23,23101,2021,05,2,2,13763
52365796,23,23101,2021,05,0,0,14731
52365796,23,23101,2021,05,0,1,15728
52365796,23,23101,2021,05,0,2,15310
52365796,23,23101,2021,05,1,0,14158
52365796,23,23101,2021,05,1,1,15775
52365796,23,23101,2021,05,1,2,15168
52365796,23,23101,2021,05,2,0,14398
52365796,23,23101,2021,05,2,1,15755
52365796,23,23101,2021,05,2,2,15228
52365797,23,23101,2021,05,0,0,17396
52365797,23,23101,2021,05,0,1,17832
52365797,23,23101,2021,05,0,2,17838
52365797,23,23101,2021,05,1,0,16695
52365797,23,23101,2021,05,1,1,17848
52365797,23,23101,2021,05,1,2,17879
52365797,23,23101,2021,05,2,0,16989
52365797,23,23101,2021,05,2,1,17841
52365797,23,23101,2021,05,2,2,17862
52365798,23,23101,2021,05,0,0,9748
52365798,23,23101,2021,05,0,1,5633
52365798,23,23101,2021,05,0,2,6977
52365798,23,23101,2021,05,1,0,10959
52365798,23,23101,2021,05,1,1,5073
52365798,23,23101,2021,05,1,2,7579
52365798,23,23101,2021,05,2,0,10452
52365798,23,23101,2021,05,2,1,5308
52365798,23,23101,2021,05,2,2,7326
52366704,23,23101,2021,05,0,0,24078
52366704,23,23101,2021,05,0,1,18009
52366704,23,23101,2021,05,0,2,21170
52366704,23,23101,2021,05,1,0,31372
52366704,23,23101,2021,05,1,1,19839
52366704,23,23101,2021,05,1,2,25945
52366704,23,23101,2021,05,2,0,28313
52366704,23,23101,2021,05,2,1,19071
52366704,23,23101,2021,05,2,2,23943
52366705,23,23101,2021,05,0,0,19907
52366705,23,23101,2021,05,0,1,17681
52366705,23,23101,2021,05,0,2,18794
52366705,23,23101,2021,05,1,0,25027
52366705,23,23101,2021,05,1,1,18637
52366705,23,23101,2021,05,1,2,21927
52366705,23,23101,2021,05,2,0,22880
52366705,23,23101,2021,05,2,1,18236
52366705,23,23101,2021,05,2,2,20613
52366706,23,23101,2021,05,0,0,7053
52366706,23,23101,2021,05,0,1,7890
52366706,23,23101,2021,05,0,2,7577
52366706,23,23101,2021,05,1,0,7244
52366706,23,23101,2021,05,1,1,8682
52366706,23,23101,2021,05,1,2,8019
52366706,23,23101,2021,05,2,0,7163
52366706,23,23101,2021,05,2,1,8350
52366706,23,23101,2021,05,2,2,7834
52366707,23,23101,2021,05,0,0,6939
52366707,23,23101,2021,05,0,1,8547
52366707,23,23101,2021,05,0,2,7925
52366707,23,23101,2021,05,1,0,6257
52366707,23,23101,2021,05,1,1,8233
52366707,23,23101,2021,05,1,2,7309
52366707,23,23101,2021,05,2,0,6543
52366707,23,23101,2021,05,2,1,8365
52366707,23,23101,2021,05,2,2,7568
52366708,23,23101,2021,05,0,0,1333
52366708,23,23101,2021,05,0,1,887
52366708,23,23101,2021,05,0,2,1021
52366708,23,23101,2021,05,1,0,2367
52366708,23,23101,2021,05,1,1,802
52366708,23,23101,2021,05,1,2,1463
52366708,23,23101,2021,05,2,0,1934
52366708,23,23101,2021,05,2,1,838
52366708,23,23101,2021,05,2,2,1278
52366715,23,23101,2021,05,0,0,9011
52366715,23,23101,2021,05,0,1,9508
52366715,23,23101,2021,05,0,2,9382
52366715,23,23101,2021,05,1,0,10459
52366715,23,23101,2021,05,1,1,9703
52366715,23,23101,2021,05,1,2,9813
52366715,23,23101,2021,05,2,0,9852
52366715,23,23101,2021,05,2,1,9621
52366715,23,23101,2021,05,2,2,9632
52366716,23,23101,2021,05,0,0,7612
52366716,23,23101,2021,05,0,1,8419
52366716,23,23101,2021,05,0,2,8096
52366716,23,23101,2021,05,1,0,6247
52366716,23,23101,2021,05,1,1,8089
52366716,23,23101,2021,05,1,2,7293
52366716,23,23101,2021,05,2,0,6819
52366716,23,23101,2021,05,2,1,8227
52366716,23,23101,2021,05,2,2,7630
52366717,23,23101,2021,05,0,0,6394
52366717,23,23101,2021,05,0,1,7630
52366717,23,23101,2021,05,0,2,7126
52366717,23,23101,2021,05,1,0,8549
52366717,23,23101,2021,05,1,1,7614
52366717,23,23101,2021,05,1,2,7811
52366717,23,23101,2021,05,2,0,7645
52366717,23,23101,2021,05,2,1,7621
52366717,23,23101,2021,05,2,2,7524
52366727,23,23101,2021,05,0,0,10653
52366727,23,23101,2021,05,0,1,10762
52366727,23,23101,2021,05,0,2,10776
52366727,23,23101,2021,05,1,0,8896
52366727,23,23101,2021,05,1,1,10515
52366727,23,23101,2021,05,1,2,9704
52366727,23,23101,2021,05,2,0,9633
52366727,23,23101,2021,05,2,1,10619
52366727,23,23101,2021,05,2,2,10154
52366728,23,23101,2021,05,0,0,6403
52366728,23,23101,2021,05,0,1,7247
52366728,23,23101,2021,05,0,2,6779
52366728,23,23101,2021,05,1,0,5512
52366728,23,23101,2021,05,1,1,6893
52366728,23,23101,2021,05,1,2,6274
52366728,23,23101,2021,05,2,0,5886
52366728,23,23101,2021,05,2,1,7041
52366728,23,23101,2021,05,2,2,6486
52366703,23,23102,2021,05,0,0,21602
52366703,23,23102,2021,05,0,1,16415
52366703,23,23102,2021,05,0,2,19155
52366703,23,23102,2021,05,1,0,45362
52366703,23,23102,2021,05,1,1,18128
52366703,23,23102,2021,05,1,2,30955
52366703,23,23102,2021,05,2,0,35398
52366703,23,23102,2021,05,2,1,17410
52366703,23,23102,2021,05,2,2,26007
52366713,23,23102,2021,05,0,0,13340
52366713,23,23102,2021,05,0,1,13665
52366713,23,23102,2021,05,0,2,13630
52366713,23,23102,2021,05,1,0,17058
52366713,23,23102,2021,05,1,1,14287
52366713,23,23102,2021,05,1,2,15326
52366713,23,23102,2021,05,2,0,15499
52366713,23,23102,2021,05,2,1,14026
52366713,23,23102,2021,05,2,2,14615
52366714,23,23102,2021,05,0,0,8885
52366714,23,23102,2021,05,0,1,10616
52366714,23,23102,2021,05,0,2,9748
52366714,23,23102,2021,05,1,0,8804
52366714,23,23102,2021,05,1,1,11179
52366714,23,23102,2021,05,1,2,10059
52366714,23,23102,2021,05,2,0,8838
52366714,23,23102,2021,05,2,1,10943
52366714,23,23102,2021,05,2,2,9928
52366724,23,23102,2021,05,0,0,17378
52366724,23,23102,2021,05,0,1,17507
52366724,23,23102,2021,05,0,2,17701
52366724,23,23102,2021,05,1,0,16848
52366724,23,23102,2021,05,1,1,18041
52366724,23,23102,2021,05,1,2,17943
52366724,23,23102,2021,05,2,0,17071
52366724,23,23102,2021,05,2,1,17817
52366724,23,23102,2021,05,2,2,17841
52366725,23,23102,2021,05,0,0,18195
52366725,23,23102,2021,05,0,1,6638
52366725,23,23102,2021,05,0,2,10960
52366725,23,23102,2021,05,1,0,25008
52366725,23,23102,2021,05,1,1,7624
52366725,23,23102,2021,05,1,2,15626
52366725,23,23102,2021,05,2,0,22151
52366725,23,23102,2021,05,2,1,7210
52366725,23,23102,2021,05,2,2,13670
52366726,23,23102,2021,05,0,0,9980
52366726,23,23102,2021,05,0,1,9093
52366726,23,23102,2021,05,0,2,9510
52366726,23,23102,2021,05,1,0,11387
52366726,23,23102,2021,05,1,1,9570
52366726,23,23102,2021,05,1,2,10280
52366726,23,23102,2021,05,2,0,10797
52366726,23,23102,2021,05,2,1,9370
52366726,23,23102,2021,05,2,2,9957
52366735,23,23102,2021,05,0,0,10100
52366735,23,23102,2021,05,0,1,9533
52366735,23,23102,2021,05,0,2,9759
52366735,23,23102,2021,05,1,0,9583
52366735,23,23102,2021,05,1,1,9183
52366735,23,23102,2021,05,1,2,9776
52366735,23,23102,2021,05,2,0,9799
52366735,23,23102,2021,05,2,1,9330
52366735,23,23102,2021,05,2,2,9769
52366722,23,23103,2021,05,0,0,6886
52366722,23,23103,2021,05,0,1,5860
52366722,23,23103,2021,05,0,2,6167
52366722,23,23103,2021,05,1,0,9096
52366722,23,23103,2021,05,1,1,6161
52366722,23,23103,2021,05,1,2,7387
52366722,23,23103,2021,05,2,0,8169
52366722,23,23103,2021,05,2,1,6035
52366722,23,23103,2021,05,2,2,6875
52366723,23,23103,2021,05,0,0,9138
52366723,23,23103,2021,05,0,1,10041
52366723,23,23103,2021,05,0,2,9642
52366723,23,23103,2021,05,1,0,12435
52366723,23,23103,2021,05,1,1,10912
52366723,23,23103,2021,05,1,2,11434
52366723,23,23103,2021,05,2,0,11052
52366723,23,23103,2021,05,2,1,10547
52366723,23,23103,2021,05,2,2,10683
52366732,23,23103,2021,05,0,0,12521
52366732,23,23103,2021,05,0,1,11852
52366732,23,23103,2021,05,0,2,12354
52366732,23,23103,2021,05,1,0,13733
52366732,23,23103,2021,05,1,1,12758
52366732,23,23103,2021,05,1,2,13271
52366732,23,23103,2021,05,2,0,13225
52366732,23,23103,2021,05,2,1,12378
52366732,23,23103,2021,05,2,2,12886
52366733,23,23103,2021,05,0,0,13655
52366733,23,23103,2021,05,0,1,17397
52366733,23,23103,2021,05,0,2,15948
52366733,23,23103,2021,05,1,0,13038
52366733,23,23103,2021,05,1,1,17093
52366733,23,23103,2021,05,1,2,15366
52366733,23,23103,2021,05,2,0,13297
52366733,23,23103,2021,05,2,1,17221
52366733,23,23103,2021,05,2,2,15610
52366734,23,23103,2021,05,0,0,17817
52366734,23,23103,2021,05,0,1,20080
52366734,23,23103,2021,05,0,2,19376
52366734,23,23103,2021,05,1,0,17205
52366734,23,23103,2021,05,1,1,20839
52366734,23,23103,2021,05,1,2,19552
52366734,23,23103,2021,05,2,0,17462
52366734,23,23103,2021,05,2,1,20520
52366734,23,23103,2021,05,2,2,19478
52366742,23,23103,2021,05,0,0,12610
52366742,23,23103,2021,05,0,1,13210
52366742,23,23103,2021,05,0,2,12920
52366742,23,23103,2021,05,1,0,13318
52366742,23,23103,2021,05,1,1,12764
52366742,23,23103,2021,05,1,2,13064
52366742,23,23103,2021,05,2,0,13021
52366742,23,23103,2021,05,2,1,12951
52366742,23,23103,2021,05,2,2,13004
52366743,23,23103,2021,05,0,0,9986
52366743,23,23103,2021,05,0,1,12007
52366743,23,23103,2021,05,0,2,10871
52366743,23,23103,2021,05,1,0,7876
52366743,23,23103,2021,05,1,1,10967
52366743,23,23103,2021,05,1,2,9528
52366743,23,23103,2021,05,2,0,8761
52366743,23,23103,2021,05,2,1,11403
52366743,23,23103,2021,05,2,2,10091
52366744,23,23103,2021,05,0,0,12469
52366744,23,23103,2021,05,0,1,14680
52366744,23,23103,2021,05,0,2,13739
52366744,23,23103,2021,05,1,0,11470
52366744,23,23103,2021,05,1,1,14898
52366744,23,23103,2021,05,1,2,13283
52366744,23,23103,2021,05,2,0,11889
52366744,23,23103,2021,05,2,1,14807
52366744,23,23103,2021,05,2,2,13474
52366751,23,23103,2021,05,0,0,4575
52366751,23,23103,2021,05,0,1,5352
52366751,23,23103,2021,05,0,2,4945
52366751,23,23103,2021,05,1,0,3776
52366751,23,23103,2021,05,1,1,5096
52366751,23,23103,2021,05,1,2,4585
52366751,23,23103,2021,05,2,0,4111
52366751,23,23103,2021,05,2,1,5203
52366751,23,23103,2021,05,2,2,4736
52366752,23,23103,2021,05,0,0,8966
52366752,23,23103,2021,05,0,1,8938
52366752,23,23103,2021,05,0,2,8962
52366752,23,23103,2021,05,1,0,7259
52366752,23,23103,2021,05,1,1,8978
52366752,23,23103,2021,05,1,2,8293
52366752,23,23103,2021,05,2,0,7975
52366752,23,23103,2021,05,2,1,8961
52366752,23,23103,2021,05,2,2,8574
52366753,23,23103,2021,05,0,0,5398
52366753,23,23103,2021,05,0,1,5777
52366753,23,23103,2021,05,0,2,5625
52366753,23,23103,2021,05,1,0,5642
52366753,23,23103,2021,05,1,1,5539
52366753,23,23103,2021,05,1,2,5522
52366753,23,23103,2021,05,2,0,5540
52366753,23,23103,2021,05,2,1,5639
52366753,23,23103,2021,05,2,2,5565
52366763,23,23103,2021,05,0,0,4229
52366763,23,23103,2021,05,0,1,5744
52366763,23,23103,2021,05,0,2,5083
52366763,23,23103,2021,05,1,0,3786
52366763,23,23103,2021,05,1,1,5720
52366763,23,23103,2021,05,1,2,4846
52366763,23,23103,2021,05,2,0,3972
52366763,23,23103,2021,05,2,1,5730
52366763,23,23103,2021,05,2,2,4945
52366764,23,23103,2021,05,0,0,5295
52366764,23,23103,2021,05,0,1,6307
52366764,23,23103,2021,05,0,2,5947
52366764,23,23103,2021,05,1,0,4203
52366764,23,23103,2021,05,1,1,6211
52366764,23,23103,2021,05,1,2,5573
52366764,23,23103,2021,05,2,0,4661
52366764,23,23103,2021,05,2,1,6251
52366764,23,23103,2021,05,2,2,5730
52366772,23,23103,2021,05,0,0,5129
52366772,23,23103,2021,05,0,1,4921
52366772,23,23103,2021,05,0,2,5171
