mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52366752,23,23103,2021,07,1,0,7000
52366752,23,23103,2021,07,1,1,8591
52366752,23,23103,2021,07,1,2,7873
52366752,23,23103,2021,07,2,0,7531
52366752,23,23103,2021,07,2,1,8614
52366752,23,23103,2021,07,2,2,8142
52366753,23,23103,2021,07,0,0,5316
52366753,23,23103,2021,07,0,1,5280
52366753,23,23103,2021,07,0,2,5215
52366753,23,23103,2021,07,1,0,5418
52366753,23,23103,2021,07,1,1,5234
52366753,23,23103,2021,07,1,2,5248
52366753,23,23103,2021,07,2,0,5382
52366753,23,23103,2021,07,2,1,5250
52366753,23,23103,2021,07,2,2,5236
52366763,23,23103,2021,07,0,0,3520
52366763,23,23103,2021,07,0,1,5783
52366763,23,23103,2021,07,0,2,4764
52366763,23,23103,2021,07,1,0,3489
52366763,23,23103,2021,07,1,1,5794
52366763,23,23103,2021,07,1,2,4654
52366763,23,23103,2021,07,2,0,3500
52366763,23,23103,2021,07,2,1,5790
52366763,23,23103,2021,07,2,2,4693
52366764,23,23103,2021,07,0,0,5009
52366764,23,23103,2021,07,0,1,6351
52366764,23,23103,2021,07,0,2,5913
52366764,23,23103,2021,07,1,0,3831
52366764,23,23103,2021,07,1,1,6558
52366764,23,23103,2021,07,1,2,5491
52366764,23,23103,2021,07,2,0,4249
52366764,23,23103,2021,07,2,1,6485
52366764,23,23103,2021,07,2,2,5641
52366772,23,23103,2021,07,0,0,5383
52366772,23,23103,2021,07,0,1,5081
52366772,23,23103,2021,07,0,2,5299
52366772,23,23103,2021,07,1,0,5761
52366772,23,23103,2021,07,1,1,4574
52366772,23,23103,2021,07,1,2,5114
52366772,23,23103,2021,07,2,0,5627
52366772,23,23103,2021,07,2,1,4754
52366772,23,23103,2021,07,2,2,5180
52366773,23,23103,2021,07,0,0,5386
52366773,23,23103,2021,07,0,1,6172
52366773,23,23103,2021,07,0,2,5914
52366773,23,23103,2021,07,1,0,4850
52366773,23,23103,2021,07,1,1,6226
52366773,23,23103,2021,07,1,2,5723
52366773,23,23103,2021,07,2,0,5040
52366773,23,23103,2021,07,2,1,6207
52366773,23,23103,2021,07,2,2,5791
52366782,23,23103,2021,07,0,0,4866
52366782,23,23103,2021,07,0,1,4631
52366782,23,23103,2021,07,0,2,4646
52366782,23,23103,2021,07,1,0,4037
52366782,23,23103,2021,07,1,1,4559
52366782,23,23103,2021,07,1,2,4297
52366782,23,23103,2021,07,2,0,4331
52366782,23,23103,2021,07,2,1,4585
52366782,23,23103,2021,07,2,2,4421
52366783,23,23103,2021,07,0,0,4759
52366783,23,23103,2021,07,0,1,5582
52366783,23,23103,2021,07,0,2,5151
52366783,23,23103,2021,07,1,0,5228
52366783,23,23103,2021,07,1,1,5738
52366783,23,23103,2021,07,1,2,5364
52366783,23,23103,2021,07,2,0,5062
52366783,23,23103,2021,07,2,1,5683
52366783,23,23103,2021,07,2,2,5289
52366629,23,23104,2021,07,0,0,7942
52366629,23,23104,2021,07,0,1,7724
52366629,23,23104,2021,07,0,2,7962
52366629,23,23104,2021,07,1,0,8015
52366629,23,23104,2021,07,1,1,8277
52366629,23,23104,2021,07,1,2,8418
52366629,23,23104,2021,07,2,0,7989
52366629,23,23104,2021,07,2,1,8081
52366629,23,23104,2021,07,2,2,8256
52366659,23,23104,2021,07,0,0,4787
52366659,23,23104,2021,07,0,1,5149
52366659,23,23104,2021,07,0,2,5009
52366659,23,23104,2021,07,1,0,5492
52366659,23,23104,2021,07,1,1,5533
52366659,23,23104,2021,07,1,2,5572
52366659,23,23104,2021,07,2,0,5242
52366659,23,23104,2021,07,2,1,5397
52366659,23,23104,2021,07,2,2,5372
52366669,23,23104,2021,07,0,0,5384
52366669,23,23104,2021,07,0,1,6306
52366669,23,23104,2021,07,0,2,6035
52366669,23,23104,2021,07,1,0,5292
52366669,23,23104,2021,07,1,1,6505
52366669,23,23104,2021,07,1,2,5982
52366669,23,23104,2021,07,2,0,5325
52366669,23,23104,2021,07,2,1,6434
52366669,23,23104,2021,07,2,2,6001
52366678,23,23104,2021,07,0,0,3352
52366678,23,23104,2021,07,0,1,2133
52366678,23,23104,2021,07,0,2,2673
52366678,23,23104,2021,07,1,0,5760
52366678,23,23104,2021,07,1,1,2501
52366678,23,23104,2021,07,1,2,4117
52366678,23,23104,2021,07,2,0,4906
52366678,23,23104,2021,07,2,1,2371
52366678,23,23104,2021,07,2,2,3605
52366679,23,23104,2021,07,0,0,4750
52366679,23,23104,2021,07,0,1,5779
52366679,23,23104,2021,07,0,2,5362
52366679,23,23104,2021,07,1,0,4144
52366679,23,23104,2021,07,1,1,5633
52366679,23,23104,2021,07,1,2,5014
52366679,23,23104,2021,07,2,0,4359
52366679,23,23104,2021,07,2,1,5685
52366679,23,23104,2021,07,2,2,5138
52366710,23,23104,2021,07,0,0,16808
52366710,23,23104,2021,07,0,1,13617
52366710,23,23104,2021,07,0,2,15228
52366710,23,23104,2021,07,1,0,29899
52366710,23,23104,2021,07,1,1,15167
52366710,23,23104,2021,07,1,2,22040
52366710,23,23104,2021,07,2,0,25254
52366710,23,23104,2021,07,2,1,14617
52366710,23,23104,2021,07,2,2,19623
52366711,23,23104,2021,07,0,0,13255
52366711,23,23104,2021,07,0,1,10980
52366711,23,23104,2021,07,0,2,11843
52366711,23,23104,2021,07,1,0,24304
52366711,23,23104,2021,07,1,1,13317
52366711,23,23104,2021,07,1,2,18032
52366711,23,23104,2021,07,2,0,20384
52366711,23,23104,2021,07,2,1,12488
52366711,23,23104,2021,07,2,2,15836
52366720,23,23104,2021,07,0,0,8679
52366720,23,23104,2021,07,0,1,9225
52366720,23,23104,2021,07,0,2,9063
52366720,23,23104,2021,07,1,0,11005
52366720,23,23104,2021,07,1,1,9226
52366720,23,23104,2021,07,1,2,10113
52366720,23,23104,2021,07,2,0,10179
52366720,23,23104,2021,07,2,1,9226
52366720,23,23104,2021,07,2,2,9741
52366721,23,23104,2021,07,0,0,8525
52366721,23,23104,2021,07,0,1,8288
52366721,23,23104,2021,07,0,2,8414
52366721,23,23104,2021,07,1,0,10176
52366721,23,23104,2021,07,1,1,8470
52366721,23,23104,2021,07,1,2,9147
52366721,23,23104,2021,07,2,0,9590
52366721,23,23104,2021,07,2,1,8405
52366721,23,23104,2021,07,2,2,8887
52366730,23,23104,2021,07,0,0,6875
52366730,23,23104,2021,07,0,1,7854
52366730,23,23104,2021,07,0,2,7438
52366730,23,23104,2021,07,1,0,8568
52366730,23,23104,2021,07,1,1,8473
52366730,23,23104,2021,07,1,2,8344
52366730,23,23104,2021,07,2,0,7967
52366730,23,23104,2021,07,2,1,8253
52366730,23,23104,2021,07,2,2,8022
52366731,23,23104,2021,07,0,0,14196
52366731,23,23104,2021,07,0,1,14923
52366731,23,23104,2021,07,0,2,14655
52366731,23,23104,2021,07,1,0,13367
52366731,23,23104,2021,07,1,1,15290
52366731,23,23104,2021,07,1,2,14677
52366731,23,23104,2021,07,2,0,13661
52366731,23,23104,2021,07,2,1,15160
52366731,23,23104,2021,07,2,2,14669
52366740,23,23104,2021,07,0,0,6350
52366740,23,23104,2021,07,0,1,6654
52366740,23,23104,2021,07,0,2,6604
52366740,23,23104,2021,07,1,0,5677
52366740,23,23104,2021,07,1,1,6635
52366740,23,23104,2021,07,1,2,6331
52366740,23,23104,2021,07,2,0,5916
52366740,23,23104,2021,07,2,1,6642
52366740,23,23104,2021,07,2,2,6428
52366741,23,23104,2021,07,0,0,10107
52366741,23,23104,2021,07,0,1,10740
52366741,23,23104,2021,07,0,2,10537
52366741,23,23104,2021,07,1,0,10128
52366741,23,23104,2021,07,1,1,10979
52366741,23,23104,2021,07,1,2,10631
52366741,23,23104,2021,07,2,0,10120
52366741,23,23104,2021,07,2,1,10894
52366741,23,23104,2021,07,2,2,10597
52366750,23,23104,2021,07,0,0,3200
52366750,23,23104,2021,07,0,1,3764
52366750,23,23104,2021,07,0,2,3578
52366750,23,23104,2021,07,1,0,2424
52366750,23,23104,2021,07,1,1,3795
52366750,23,23104,2021,07,1,2,3225
52366750,23,23104,2021,07,2,0,2700
52366750,23,23104,2021,07,2,1,3784
52366750,23,23104,2021,07,2,2,3350
52366760,23,23104,2021,07,0,0,17024
52366760,23,23104,2021,07,0,1,11881
52366760,23,23104,2021,07,0,2,14020
52366760,23,23104,2021,07,1,0,13282
52366760,23,23104,2021,07,1,1,11905
52366760,23,23104,2021,07,1,2,12925
52366760,23,23104,2021,07,2,0,14610
52366760,23,23104,2021,07,2,1,11897
52366760,23,23104,2021,07,2,2,13314
52366761,23,23104,2021,07,0,0,7673
52366761,23,23104,2021,07,0,1,10483
52366761,23,23104,2021,07,0,2,9254
52366761,23,23104,2021,07,1,0,6815
52366761,23,23104,2021,07,1,1,10697
52366761,23,23104,2021,07,1,2,8906
52366761,23,23104,2021,07,2,0,7120
52366761,23,23104,2021,07,2,1,10621
52366761,23,23104,2021,07,2,2,9029
52366762,23,23104,2021,07,0,0,3692
52366762,23,23104,2021,07,0,1,3418
52366762,23,23104,2021,07,0,2,3611
52366762,23,23104,2021,07,1,0,2787
52366762,23,23104,2021,07,1,1,3342
52366762,23,23104,2021,07,1,2,3214
52366762,23,23104,2021,07,2,0,3108
52366762,23,23104,2021,07,2,1,3369
52366762,23,23104,2021,07,2,2,3355
52366771,23,23104,2021,07,0,0,5119
52366771,23,23104,2021,07,0,1,6100
52366771,23,23104,2021,07,0,2,5778
52366771,23,23104,2021,07,1,0,5195
52366771,23,23104,2021,07,1,1,6291
52366771,23,23104,2021,07,1,2,5806
52366771,23,23104,2021,07,2,0,5168
52366771,23,23104,2021,07,2,1,6223
52366771,23,23104,2021,07,2,2,5796
52365676,23,23105,2021,07,0,0,3496
52365676,23,23105,2021,07,0,1,4674
52365676,23,23105,2021,07,0,2,4239
52365676,23,23105,2021,07,1,0,2942
52365676,23,23105,2021,07,1,1,4499
52365676,23,23105,2021,07,1,2,3830
52365676,23,23105,2021,07,2,0,3138
52365676,23,23105,2021,07,2,1,4561
52365676,23,23105,2021,07,2,2,3975
52365687,23,23105,2021,07,0,0,3952
52365687,23,23105,2021,07,0,1,4036
52365687,23,23105,2021,07,0,2,3978
52365687,23,23105,2021,07,1,0,4542
52365687,23,23105,2021,07,1,1,4035
52365687,23,23105,2021,07,1,2,4280
52365687,23,23105,2021,07,2,0,4333
52365687,23,23105,2021,07,2,1,4035
52365687,23,23105,2021,07,2,2,4173
52365688,23,23105,2021,07,0,0,7559
52365688,23,23105,2021,07,0,1,7849
52365688,23,23105,2021,07,0,2,7871
52365688,23,23105,2021,07,1,0,7377
52365688,23,23105,2021,07,1,1,7970
52365688,23,23105,2021,07,1,2,7794
52365688,23,23105,2021,07,2,0,7442
52365688,23,23105,2021,07,2,1,7927
52365688,23,23105,2021,07,2,2,7822
52365697,23,23105,2021,07,0,0,4824
52365697,23,23105,2021,07,0,1,5262
52365697,23,23105,2021,07,0,2,5067
52365697,23,23105,2021,07,1,0,7422
52365697,23,23105,2021,07,1,1,5470
52365697,23,23105,2021,07,1,2,6306
52365697,23,23105,2021,07,2,0,6500
52365697,23,23105,2021,07,2,1,5396
52365697,23,23105,2021,07,2,2,5867
52365698,23,23105,2021,07,0,0,6488
52365698,23,23105,2021,07,0,1,7896
52365698,23,23105,2021,07,0,2,7398
52365698,23,23105,2021,07,1,0,6247
52365698,23,23105,2021,07,1,1,8203
52365698,23,23105,2021,07,1,2,7230
52365698,23,23105,2021,07,2,0,6332
52365698,23,23105,2021,07,2,1,8094
52365698,23,23105,2021,07,2,2,7290
52365699,23,23105,2021,07,0,0,7569
52365699,23,23105,2021,07,0,1,8869
52365699,23,23105,2021,07,0,2,8280
52365699,23,23105,2021,07,1,0,8018
52365699,23,23105,2021,07,1,1,8682
52365699,23,23105,2021,07,1,2,8437
52365699,23,23105,2021,07,2,0,7859
52365699,23,23105,2021,07,2,1,8748
52365699,23,23105,2021,07,2,2,8381
52365790,23,23105,2021,07,0,0,16823
52365790,23,23105,2021,07,0,1,9431
52365790,23,23105,2021,07,0,2,13123
52365790,23,23105,2021,07,1,0,30394
52365790,23,23105,2021,07,1,1,10925
52365790,23,23105,2021,07,1,2,20318
52365790,23,23105,2021,07,2,0,25578
52365790,23,23105,2021,07,2,1,10395
52365790,23,23105,2021,07,2,2,17765
52366607,23,23105,2021,07,0,0,4308
52366607,23,23105,2021,07,0,1,5792
52366607,23,23105,2021,07,0,2,5121
52366607,23,23105,2021,07,1,0,4449
52366607,23,23105,2021,07,1,1,6136
52366607,23,23105,2021,07,1,2,5167
52366607,23,23105,2021,07,2,0,4399
52366607,23,23105,2021,07,2,1,6014
52366607,23,23105,2021,07,2,2,5151
52366608,23,23105,2021,07,0,0,9225
52366608,23,23105,2021,07,0,1,9913
52366608,23,23105,2021,07,0,2,9535
52366608,23,23105,2021,07,1,0,10365
52366608,23,23105,2021,07,1,1,10941
52366608,23,23105,2021,07,1,2,10816
52366608,23,23105,2021,07,2,0,9961
52366608,23,23105,2021,07,2,1,10576
52366608,23,23105,2021,07,2,2,10362
52366609,23,23105,2021,07,0,0,14341
52366609,23,23105,2021,07,0,1,16396
52366609,23,23105,2021,07,0,2,15549
52366609,23,23105,2021,07,1,0,14474
52366609,23,23105,2021,07,1,1,16793
52366609,23,23105,2021,07,1,2,15855
52366609,23,23105,2021,07,2,0,14427
52366609,23,23105,2021,07,2,1,16652
52366609,23,23105,2021,07,2,2,15746
52366618,23,23105,2021,07,0,0,4406
52366618,23,23105,2021,07,0,1,4836
52366618,23,23105,2021,07,0,2,4680
52366618,23,23105,2021,07,1,0,4704
52366618,23,23105,2021,07,1,1,4832
52366618,23,23105,2021,07,1,2,4784
52366618,23,23105,2021,07,2,0,4598
52366618,23,23105,2021,07,2,1,4833
52366618,23,23105,2021,07,2,2,4747
52366619,23,23105,2021,07,0,0,10807
52366619,23,23105,2021,07,0,1,11900
52366619,23,23105,2021,07,0,2,11357
52366619,23,23105,2021,07,1,0,10364
52366619,23,23105,2021,07,1,1,12089
52366619,23,23105,2021,07,1,2,11412
52366619,23,23105,2021,07,2,0,10521
52366619,23,23105,2021,07,2,1,12022
52366619,23,23105,2021,07,2,2,11392
52366628,23,23105,2021,07,0,0,772
52366628,23,23105,2021,07,0,1,1041
52366628,23,23105,2021,07,0,2,950
52366628,23,23105,2021,07,1,0,605
52366628,23,23105,2021,07,1,1,1153
52366628,23,23105,2021,07,1,2,865
52366628,23,23105,2021,07,2,0,664
52366628,23,23105,2021,07,2,1,1113
52366628,23,23105,2021,07,2,2,895
52366700,23,23105,2021,07,0,0,125305
52366700,23,23105,2021,07,0,1,40817
52366700,23,23105,2021,07,0,2,79605
52366700,23,23105,2021,07,1,0,161690
52366700,23,23105,2021,07,1,1,40890
52366700,23,23105,2021,07,1,2,101949
52366700,23,23105,2021,07,2,0,148779
52366700,23,23105,2021,07,2,1,40864
52366700,23,23105,2021,07,2,2,94021
52365772,23,23106,2021,07,0,0,33138
52365772,23,23106,2021,07,0,1,17715
52365772,23,23106,2021,07,0,2,26144
52365772,23,23106,2021,07,1,0,39916
52365772,23,23106,2021,07,1,1,18789
52365772,23,23106,2021,07,1,2,30911
52365772,23,23106,2021,07,2,0,37511
